session_id,user_id,search_date,query_category,query_length_words,results_returned,zero_results,clicked_result,successful_search,time_to_first_click_seconds,clicked_rank,watch_minutes_after_search,search_error
SES0000326,USR00048,2026-05-27,Entertainment,3,0,1,0,0,,,0.0,0
SES0000327,USR00048,2026-05-09,Music,5,22,0,1,0,9.2,9,1.35,0
SES0000328,USR00048,2026-05-25,Music,6,19,0,1,1,25.0,5,10.82,0
SES0000329,USR00049,2026-05-15,How-to,4,19,0,0,0,,,0.0,0
SES0000330,USR00049,2026-05-15,How-to,6,18,0,1,0,31.0,9,0.62,0
SES0000331,USR00049,2026-05-27,Music,3,18,0,0,0,,,0.0,0
SES0000332,USR00049,2026-05-18,Entertainment,2,17,0,1,1,8.8,6,27.41,0
SES0000333,USR00049,2026-05-22,How-to,5,23,0,0,0,,,0.0,0
SES0000334,USR00050,2026-05-15,Entertainment,1,19,0,1,1,19.3,5,6.25,0
SES0000335,USR00050,2026-05-14,News,5,24,0,1,0,16.0,2,0.86,0
SES0000336,USR00050,2026-05-03,Shopping,6,10,0,0,0,,,0.0,0
SES0000337,USR00050,2026-05-04,News,5,21,0,0,0,,,0.0,0
SES0000338,USR00050,2026-05-21,Shopping,4,18,0,0,0,,,0.0,0
SES0000339,USR00050,2026-05-22,Entertainment,5,22,0,1,1,7.1,6,7.59,0
SES0000340,USR00050,2026-05-08,Entertainment,5,16,0,1,1,12.0,3,13.08,0
SES0000341,USR00050,2026-05-23,Music,5,29,0,1,1,14.1,9,4.1,0
SES0000342,USR00050,2026-05-13,How-to,5,0,1,0,0,,,0.0,0
SES0000343,USR00050,2026-05-11,Entertainment,5,18,0,1,1,5.5,5,5.81,0
SES0000344,USR00051,2026-05-16,Entertainment,6,21,0,0,0,,,0.0,0
SES0000345,USR00051,2026-05-10,How-to,2,22,0,0,0,,,0.0,0
SES0000346,USR00051,2026-05-05,Shopping,3,22,0,1,1,12.5,1,2.55,0
SES0000347,USR00051,2026-05-21,Entertainment,5,24,0,1,1,3.0,4,4.79,0
SES0000348,USR00051,2026-05-26,Entertainment,7,15,0,1,1,5.8,1,7.18,0
SES0000349,USR00052,2026-05-04,Entertainment,8,25,0,1,1,4.6,2,15.16,0
SES0000350,USR00052,2026-05-10,Shopping,2,18,0,1,1,7.3,2,2.02,0
SES0000351,USR00052,2026-05-12,Shopping,6,25,0,0,0,,,0.0,0
SES0000352,USR00052,2026-05-14,Music,4,15,0,1,1,13.7,2,3.39,0
SES0000353,USR00052,2026-05-07,News,4,22,0,0,0,,,0.0,0
SES0000354,USR00053,2026-05-16,How-to,7,22,0,0,0,,,0.0,0
SES0000355,USR00053,2026-05-21,How-to,3,26,0,0,0,,,0.0,0
SES0000356,USR00053,2026-05-03,Shopping,4,23,0,0,0,,,0.0,0
SES0000357,USR00053,2026-05-28,News,3,24,0,1,1,9.8,5,2.9,0
SES0000358,USR00053,2026-05-06,Entertainment,5,18,0,1,1,12.4,2,10.02,0
SES0000359,USR00053,2026-05-03,News,4,17,0,0,0,,,0.0,0
SES0000360,USR00054,2026-05-02,How-to,4,17,0,0,0,,,0.0,0
SES0000361,USR00054,2026-05-06,How-to,4,26,0,1,1,5.6,2,4.68,0
SES0000362,USR00054,2026-05-08,News,4,24,0,1,1,9.2,3,5.82,0
SES0000363,USR00054,2026-05-01,Shopping,4,18,0,1,1,7.6,1,4.72,0
SES0000364,USR00054,2026-05-25,Shopping,3,14,0,1,0,8.6,3,0.66,0
SES0000365,USR00054,2026-05-09,Entertainment,3,19,0,1,1,4.5,5,9.68,0
SES0000366,USR00054,2026-05-12,How-to,3,17,0,1,1,13.7,1,9.66,0
SES0000367,USR00055,2026-05-21,Music,3,18,0,0,0,,,0.0,0
SES0000368,USR00055,2026-05-15,Entertainment,4,21,0,1,0,16.3,1,1.11,0
SES0000369,USR00055,2026-05-05,Shopping,4,20,0,0,0,,,0.0,0
SES0000370,USR00055,2026-05-19,Music,7,12,0,1,1,7.0,1,4.94,0
SES0000371,USR00055,2026-05-27,Shopping,1,17,0,1,0,21.5,3,0.4,0
SES0000372,USR00055,2026-05-05,How-to,5,0,1,0,0,,,0.0,0
SES0000373,USR00055,2026-05-03,How-to,4,18,0,1,0,11.9,9,0.46,0
SES0000374,USR00056,2026-05-09,Music,2,13,0,1,1,19.9,1,2.42,0
SES0000375,USR00056,2026-05-18,News,6,10,0,1,0,9.1,3,1.54,0
SES0000376,USR00056,2026-05-05,News,3,20,0,0,0,,,0.0,0
SES0000377,USR00056,2026-05-19,News,2,0,1,0,0,,,0.0,0
SES0000378,USR00056,2026-05-14,How-to,4,22,0,1,1,5.8,7,4.74,0
SES0000379,USR00056,2026-05-04,Music,3,17,0,0,0,,,0.0,0
SES0000380,USR00057,2026-05-08,Entertainment,6,23,0,0,0,,,0.0,0
SES0000381,USR00057,2026-05-22,How-to,3,23,0,0,0,,,0.0,0
SES0000382,USR00057,2026-05-23,Music,2,15,0,0,0,,,0.0,0
SES0000383,USR00057,2026-05-14,Music,2,22,0,1,0,10.9,2,1.43,0
SES0000384,USR00057,2026-05-19,News,2,14,0,1,1,6.8,2,6.66,0
SES0000385,USR00057,2026-05-04,Music,5,16,0,1,1,2.7,4,7.95,0
SES0000386,USR00058,2026-05-03,News,6,29,0,1,0,5.8,4,0.14,0
SES0000387,USR00058,2026-05-20,How-to,6,17,0,0,0,,,0.0,0
SES0000388,USR00059,2026-05-09,Entertainment,3,18,0,1,1,6.4,1,9.92,0
SES0000389,USR00059,2026-05-17,Shopping,1,22,0,0,0,,,0.0,0
SES0000390,USR00059,2026-05-02,Music,2,17,0,1,1,3.6,1,7.45,0
SES0000391,USR00059,2026-05-03,Entertainment,4,11,0,1,1,6.1,1,12.93,0
SES0000392,USR00060,2026-05-21,How-to,6,23,0,0,0,,,0.0,0
SES0000393,USR00060,2026-05-15,How-to,6,0,1,0,0,,,0.0,0
SES0000394,USR00060,2026-05-06,Shopping,6,16,0,0,0,,,0.0,0
SES0000395,USR00060,2026-05-19,Music,3,18,0,0,0,,,0.0,0
SES0000396,USR00060,2026-05-02,Music,5,20,0,0,0,,,0.0,0
SES0000397,USR00061,2026-05-26,Entertainment,3,12,0,0,0,,,0.0,0
SES0000398,USR00061,2026-05-03,Entertainment,6,16,0,1,0,5.1,4,1.11,0
SES0000399,USR00061,2026-05-26,Shopping,3,22,0,0,0,,,0.0,0
SES0000400,USR00061,2026-05-23,Entertainment,3,13,0,1,1,9.8,2,3.92,0
SES0000401,USR00061,2026-05-20,Shopping,5,14,0,1,1,23.8,2,2.55,0
SES0000402,USR00061,2026-05-02,Entertainment,3,16,0,0,0,,,0.0,0
SES0000403,USR00061,2026-05-23,Music,3,20,0,1,1,5.3,3,9.39,0
SES0000404,USR00061,2026-05-19,News,5,18,0,0,0,,,0.0,0
SES0000405,USR00062,2026-05-06,How-to,4,25,0,1,1,7.9,1,8.3,0
SES0000406,USR00062,2026-05-28,Music,5,17,0,1,1,13.3,3,5.87,0
SES0000407,USR00062,2026-05-15,How-to,4,13,0,0,0,,,0.0,0
SES0000408,USR00063,2026-05-18,News,2,0,1,0,0,,,0.0,0
SES0000409,USR00063,2026-05-23,Music,6,22,0,0,0,,,0.0,0
SES0000410,USR00063,2026-05-19,Music,4,0,1,0,0,,,0.0,0
SES0000411,USR00063,2026-05-23,How-to,4,17,0,1,1,8.8,1,11.43,0
SES0000412,USR00063,2026-05-10,Music,4,23,0,0,0,,,0.0,0
SES0000413,USR00063,2026-05-28,Music,2,18,0,1,1,2.1,1,22.07,0
SES0000414,USR00063,2026-05-28,Music,2,19,0,0,0,,,0.0,0
SES0000415,USR00063,2026-05-15,Entertainment,4,19,0,1,1,9.3,3,3.27,0
SES0000416,USR00063,2026-05-17,News,7,15,0,1,0,9.8,2,1.42,0
SES0000417,USR00064,2026-05-11,News,3,23,0,1,1,18.7,2,5.9,0
SES0000418,USR00064,2026-05-26,Entertainment,1,19,0,0,0,,,0.0,0
SES0000419,USR00064,2026-05-04,How-to,4,18,0,0,0,,,0.0,0
SES0000420,USR00064,2026-05-03,Shopping,2,13,0,1,1,11.3,2,6.45,0
SES0000421,USR00064,2026-05-28,Music,3,15,0,1,0,9.0,1,1.24,0
SES0000422,USR00065,2026-05-19,How-to,2,0,1,0,0,,,0.0,0
SES0000423,USR00065,2026-05-01,How-to,4,24,0,1,1,21.4,1,4.03,0
SES0000424,USR00065,2026-05-22,How-to,4,16,0,1,1,12.4,1,11.59,0
SES0000425,USR00065,2026-05-01,Music,5,17,0,0,0,,,0.0,0
SES0000426,USR00065,2026-05-11,How-to,5,13,0,0,0,,,0.0,0
SES0000427,USR00065,2026-05-09,Music,2,19,0,1,1,15.4,1,10.89,0
SES0000428,USR00065,2026-05-13,Entertainment,6,17,0,1,1,8.7,6,6.98,0
SES0000429,USR00065,2026-05-04,News,4,20,0,0,0,,,0.0,0
SES0000430,USR00066,2026-05-06,Shopping,5,18,0,1,0,6.9,1,1.67,0
SES0000431,USR00066,2026-05-23,Music,5,12,0,1,1,14.7,3,9.32,0
SES0000432,USR00066,2026-05-10,Shopping,2,24,0,1,0,9.4,1,1.68,0
SES0000433,USR00066,2026-05-19,How-to,3,17,0,0,0,,,0.0,0
SES0000434,USR00067,2026-05-25,Shopping,4,13,0,1,0,12.8,1,1.43,0
SES0000435,USR00067,2026-05-17,Entertainment,4,28,0,1,1,5.6,3,9.09,0
SES0000436,USR00067,2026-05-07,Entertainment,5,17,0,1,1,3.4,5,10.17,0
SES0000437,USR00067,2026-05-19,Entertainment,1,27,0,1,1,7.7,6,10.49,0
SES0000438,USR00067,2026-05-26,Music,4,25,0,1,1,10.1,3,13.11,0
SES0000439,USR00067,2026-05-18,How-to,5,8,0,1,1,18.6,4,5.28,0
SES0000440,USR00067,2026-05-26,How-to,4,23,0,0,0,,,0.0,0
SES0000441,USR00067,2026-05-16,Music,4,19,0,0,0,,,0.0,0
SES0000442,USR00067,2026-05-22,Music,3,20,0,1,1,12.8,1,4.95,0
SES0000443,USR00067,2026-05-01,Music,4,20,0,1,1,13.2,4,8.17,0
SES0000444,USR00067,2026-05-19,News,4,20,0,0,0,,,0.0,0
SES0000445,USR00068,2026-05-10,Entertainment,3,19,0,1,1,10.4,1,4.85,0
SES0000446,USR00068,2026-05-17,Music,5,23,0,1,1,5.1,6,5.98,0
SES0000447,USR00068,2026-05-28,Shopping,1,26,0,0,0,,,0.0,0
SES0000448,USR00068,2026-05-27,Entertainment,8,31,0,1,1,9.2,1,8.19,0
SES0000449,USR00068,2026-05-11,How-to,3,21,0,1,0,17.2,1,0.78,0
SES0000450,USR00068,2026-05-21,Shopping,7,0,1,0,0,,,0.0,0
SES0000451,USR00068,2026-05-09,Shopping,6,20,0,1,1,12.0,4,6.35,0
SES0000452,USR00068,2026-05-14,Shopping,3,21,0,0,0,,,0.0,0
SES0000453,USR00069,2026-05-16,How-to,3,18,0,1,1,13.4,1,12.06,0
SES0000454,USR00069,2026-05-05,News,5,17,0,1,0,6.2,1,0.9,0
SES0000455,USR00069,2026-05-27,News,4,17,0,1,1,25.1,1,3.65,0
SES0000456,USR00069,2026-05-03,How-to,6,18,0,1,1,12.2,2,2.22,0
SES0000457,USR00069,2026-05-24,Entertainment,5,0,1,0,0,,,0.0,0
SES0000458,USR00069,2026-05-27,How-to,3,14,0,0,0,,,0.0,0
SES0000459,USR00070,2026-05-13,Music,4,25,0,1,1,8.4,3,16.85,0
SES0000460,USR00070,2026-05-01,News,4,19,0,1,1,21.1,1,9.79,0
SES0000461,USR00070,2026-05-23,News,2,26,0,1,1,8.3,1,7.46,0
SES0000462,USR00070,2026-05-15,Shopping,2,24,0,0,0,,,0.0,0
SES0000463,USR00070,2026-05-27,Shopping,1,20,0,1,1,10.6,8,3.53,0
SES0000464,USR00070,2026-05-21,Music,2,17,0,1,1,8.7,3,7.64,0
SES0000465,USR00070,2026-05-02,How-to,6,0,1,0,0,,,0.0,0
SES0000466,USR00070,2026-05-05,Entertainment,4,16,0,1,1,15.3,4,11.38,0
SES0000467,USR00070,2026-05-10,Shopping,6,13,0,1,1,18.5,4,6.95,0
SES0000468,USR00071,2026-05-18,Entertainment,7,17,0,1,1,10.9,3,12.69,0
SES0000469,USR00071,2026-05-17,News,6,16,0,1,1,4.4,2,2.01,0
SES0000470,USR00071,2026-05-05,Music,3,19,0,1,1,10.7,2,6.46,0
SES0000471,USR00072,2026-05-15,Shopping,4,19,0,1,1,16.3,8,2.42,0
SES0000472,USR00072,2026-05-01,News,5,16,0,0,0,,,0.0,0
SES0000473,USR00072,2026-05-14,Shopping,5,10,0,1,1,9.1,1,2.04,0
SES0000474,USR00072,2026-05-22,Entertainment,5,17,0,1,1,6.4,1,14.21,0
SES0000475,USR00073,2026-05-22,Entertainment,4,12,0,0,0,,,0.0,0
SES0000476,USR00073,2026-05-17,Entertainment,3,21,0,1,1,7.2,2,6.22,0
SES0000477,USR00073,2026-05-28,Entertainment,4,14,0,1,1,7.5,1,11.82,0
SES0000478,USR00073,2026-05-18,Music,6,19,0,1,1,9.5,4,6.41,0
SES0000479,USR00073,2026-05-18,Entertainment,3,23,0,1,1,4.4,1,3.38,0
SES0000480,USR00073,2026-05-12,Entertainment,6,24,0,1,1,17.4,2,18.11,0
SES0000481,USR00073,2026-05-25,Shopping,5,18,0,0,0,,,0.0,0
SES0000482,USR00073,2026-05-02,Entertainment,4,19,0,1,1,9.0,1,2.3,0
SES0000483,USR00073,2026-05-15,News,7,20,0,0,0,,,0.0,0
SES0000484,USR00074,2026-05-07,Music,3,17,0,1,1,8.7,2,10.47,0
SES0000485,USR00074,2026-05-21,News,9,24,0,1,0,20.6,4,0.51,0
SES0000486,USR00074,2026-05-02,How-to,4,23,0,1,1,11.8,2,6.2,0
SES0000487,USR00074,2026-05-13,How-to,3,13,0,0,0,,,0.0,0
SES0000488,USR00074,2026-05-28,How-to,6,22,0,1,0,11.0,3,1.8,0
SES0000489,USR00074,2026-05-02,Music,5,15,0,1,1,4.9,2,3.31,0
SES0000490,USR00074,2026-05-27,Entertainment,2,24,0,1,1,11.7,1,2.9,0
SES0000491,USR00075,2026-05-13,Entertainment,8,22,0,0,0,,,0.0,0
SES0000492,USR00075,2026-05-28,How-to,6,26,0,1,1,19.6,2,9.61,0
SES0000493,USR00075,2026-05-14,Entertainment,6,19,0,1,1,8.8,1,13.95,0
SES0000494,USR00076,2026-05-05,Music,2,12,0,0,0,,,0.0,0
SES0000495,USR00076,2026-05-28,How-to,4,20,0,1,1,23.0,4,6.36,0
SES0000496,USR00076,2026-05-08,Music,4,15,0,0,0,,,0.0,0
SES0000497,USR00076,2026-05-21,Entertainment,2,15,0,1,1,9.0,2,5.77,0
SES0000498,USR00076,2026-05-05,Entertainment,2,18,0,0,0,,,0.0,0
SES0000499,USR00076,2026-05-15,How-to,3,25,0,1,1,19.1,1,3.35,0
SES0000500,USR00077,2026-05-18,How-to,4,22,0,1,0,14.7,1,1.37,0
SES0000501,USR00077,2026-05-17,News,3,17,0,0,0,,,0.0,0
SES0000502,USR00077,2026-05-11,Music,6,22,0,1,1,8.1,2,3.9,0
SES0000503,USR00077,2026-05-15,Entertainment,4,12,0,0,0,,,0.0,0
SES0000504,USR00077,2026-05-28,Entertainment,2,22,0,0,0,,,0.0,0
SES0000505,USR00077,2026-05-18,How-to,4,12,0,0,0,,,0.0,0
SES0000506,USR00077,2026-05-25,Music,4,0,1,0,0,,,0.0,0
SES0000507,USR00077,2026-05-09,Music,6,22,0,1,1,12.6,2,16.17,0
SES0000508,USR00078,2026-05-27,How-to,6,28,0,1,1,15.5,2,3.89,0
SES0000509,USR00078,2026-05-16,How-to,6,22,0,0,0,,,0.0,0
SES0000510,USR00078,2026-05-08,How-to,6,25,0,1,1,5.0,3,4.87,0
SES0000511,USR00078,2026-05-28,Entertainment,3,27,0,1,1,7.9,5,11.27,0
SES0000512,USR00078,2026-05-08,News,2,26,0,1,1,5.4,1,2.57,0
SES0000513,USR00078,2026-05-13,How-to,5,19,0,1,1,11.0,7,5.04,0
SES0000514,USR00078,2026-05-22,Entertainment,4,26,0,1,1,7.5,2,10.65,0
SES0000515,USR00078,2026-05-27,News,1,27,0,1,1,3.0,1,3.07,0
SES0000516,USR00079,2026-05-12,News,2,19,0,1,1,9.3,9,2.43,0
SES0000517,USR00079,2026-05-12,Entertainment,6,0,0,0,0,,,0.0,1
SES0000518,USR00079,2026-05-10,Music,4,20,0,0,0,,,0.0,0
SES0000519,USR00079,2026-05-16,Music,4,14,0,1,1,38.7,2,12.3,0
SES0000520,USR00079,2026-05-24,Entertainment,3,20,0,1,0,15.2,4,1.39,0
SES0000521,USR00080,2026-05-05,Shopping,3,26,0,1,1,21.0,2,2.6,0
SES0000522,USR00080,2026-05-10,Shopping,7,18,0,0,0,,,0.0,0
SES0000523,USR00080,2026-05-01,Entertainment,2,17,0,1,1,6.0,2,8.2,0
SES0000524,USR00080,2026-05-08,Entertainment,5,18,0,0,0,,,0.0,0
SES0000525,USR00080,2026-05-09,Music,4,30,0,1,1,15.1,14,3.89,0
SES0000526,USR00080,2026-05-02,Shopping,4,16,0,1,1,8.8,3,4.85,0
SES0000527,USR00081,2026-05-10,Shopping,3,26,0,1,1,14.6,1,2.1,0
SES0000528,USR00081,2026-05-14,How-to,5,24,0,1,0,19.9,1,1.58,0
SES0000529,USR00081,2026-05-19,Entertainment,5,22,0,0,0,,,0.0,0
SES0000530,USR00081,2026-05-27,Entertainment,4,13,0,0,0,,,0.0,0
SES0000531,USR00081,2026-05-04,How-to,3,0,1,0,0,,,0.0,0
SES0000532,USR00081,2026-05-14,How-to,3,27,0,1,1,17.7,1,2.67,0
SES0000533,USR00082,2026-05-22,Music,5,29,0,0,0,,,0.0,0
SES0000534,USR00082,2026-05-22,How-to,6,20,0,0,0,,,0.0,0
SES0000535,USR00082,2026-05-02,Entertainment,7,25,0,0,0,,,0.0,0
SES0000536,USR00082,2026-05-12,How-to,2,16,0,1,1,31.2,3,3.91,0
SES0000537,USR00082,2026-05-24,How-to,2,18,0,0,0,,,0.0,0
SES0000538,USR00082,2026-05-26,Entertainment,3,18,0,0,0,,,0.0,0
SES0000539,USR00082,2026-05-05,Entertainment,5,24,0,1,1,14.7,1,12.45,0
SES0000540,USR00082,2026-05-28,Entertainment,4,0,1,0,0,,,0.0,0
SES0000541,USR00082,2026-05-10,Entertainment,2,17,0,1,1,7.7,3,2.63,0
SES0000542,USR00082,2026-05-02,Entertainment,2,22,0,1,1,11.2,1,11.24,0
SES0000543,USR00082,2026-05-09,Entertainment,3,17,0,0,0,,,0.0,0
SES0000544,USR00083,2026-05-14,How-to,7,14,0,0,0,,,0.0,0
SES0000545,USR00083,2026-05-28,How-to,4,19,0,1,1,8.4,4,12.9,0
SES0000546,USR00083,2026-05-06,Shopping,2,15,0,1,1,12.5,2,4.95,0
SES0000547,USR00084,2026-05-12,How-to,4,19,0,1,1,4.7,3,6.52,0
SES0000548,USR00084,2026-05-11,Entertainment,5,20,0,0,0,,,0.0,0
SES0000549,USR00084,2026-05-25,Shopping,6,15,0,1,1,9.2,3,6.61,0
SES0000550,USR00084,2026-05-04,News,5,16,0,1,1,40.5,1,2.54,0
SES0000551,USR00084,2026-05-16,News,6,15,0,0,0,,,0.0,0
SES0000552,USR00084,2026-05-09,How-to,4,17,0,0,0,,,0.0,0
SES0000553,USR00084,2026-05-13,News,4,21,0,1,1,6.8,5,8.99,0
SES0000554,USR00084,2026-05-22,Music,4,0,1,0,0,,,0.0,0
SES0000555,USR00084,2026-05-10,Entertainment,3,18,0,1,1,8.3,2,28.25,0
SES0000556,USR00084,2026-05-10,How-to,5,19,0,0,0,,,0.0,0
SES0000557,USR00084,2026-05-15,Entertainment,4,21,0,1,1,9.3,2,11.72,0
SES0000558,USR00084,2026-05-21,News,4,16,0,0,0,,,0.0,0
SES0000559,USR00085,2026-05-09,Entertainment,2,25,0,1,1,3.1,2,7.83,0
SES0000560,USR00085,2026-05-24,Entertainment,3,28,0,1,1,8.3,1,10.18,0
SES0000561,USR00085,2026-05-02,Shopping,4,17,0,1,1,5.3,1,10.79,0
SES0000562,USR00085,2026-05-16,Entertainment,8,23,0,0,0,,,0.0,0
SES0000563,USR00085,2026-05-28,How-to,3,19,0,0,0,,,0.0,0
SES0000564,USR00085,2026-05-05,News,5,20,0,0,0,,,0.0,0
SES0000565,USR00085,2026-05-23,How-to,3,15,0,0,0,,,0.0,0
SES0000566,USR00086,2026-05-01,Shopping,3,26,0,0,0,,,0.0,0
SES0000567,USR00086,2026-05-16,News,4,17,0,1,1,14.1,2,2.03,0
SES0000568,USR00086,2026-05-24,Entertainment,5,21,0,1,1,9.7,2,5.91,0
SES0000569,USR00086,2026-05-18,Entertainment,6,23,0,1,1,17.4,4,5.44,0
SES0000570,USR00086,2026-05-26,Entertainment,3,23,0,1,1,4.7,5,2.59,0
SES0000571,USR00086,2026-05-26,Entertainment,1,20,0,1,1,9.7,3,2.32,0
SES0000572,USR00086,2026-05-24,Shopping,3,21,0,0,0,,,0.0,0
SES0000573,USR00087,2026-05-04,Entertainment,2,15,0,1,1,6.9,4,24.14,0
SES0000574,USR00087,2026-05-14,News,1,23,0,1,1,6.5,1,4.93,0
SES0000575,USR00087,2026-05-05,Entertainment,5,27,0,1,1,5.1,2,12.61,0
SES0000576,USR00087,2026-05-19,How-to,2,19,0,0,0,,,0.0,0
SES0000577,USR00087,2026-05-07,Entertainment,4,20,0,1,1,21.9,2,21.17,0
SES0000578,USR00087,2026-05-07,Shopping,3,23,0,0,0,,,0.0,0
SES0000579,USR00087,2026-05-02,Music,6,21,0,1,0,10.3,1,1.66,0
SES0000580,USR00087,2026-05-28,News,4,21,0,1,1,8.9,2,12.32,0
SES0000581,USR00087,2026-05-19,How-to,4,25,0,1,1,13.1,2,10.52,0
SES0000582,USR00088,2026-05-22,How-to,4,20,0,1,1,7.6,2,3.49,0
SES0000583,USR00088,2026-05-22,How-to,2,17,0,1,1,8.4,2,19.1,0
SES0000584,USR00088,2026-05-17,News,5,15,0,1,1,21.8,13,4.29,0
SES0000585,USR00088,2026-05-03,News,5,19,0,1,1,8.2,2,3.92,0
SES0000586,USR00088,2026-05-28,Shopping,2,19,0,0,0,,,0.0,0
SES0000587,USR00088,2026-05-07,Shopping,3,27,0,1,1,5.4,4,5.92,0
SES0000588,USR00088,2026-05-05,News,3,24,0,1,0,6.3,6,0.59,0
SES0000589,USR00088,2026-05-23,News,5,18,0,0,0,,,0.0,0
SES0000590,USR00089,2026-05-12,Shopping,5,21,0,0,0,,,0.0,0
SES0000591,USR00089,2026-05-12,Entertainment,8,22,0,1,1,15.1,1,22.33,0
SES0000592,USR00089,2026-05-10,Music,5,24,0,0,0,,,0.0,0
SES0000593,USR00089,2026-05-02,Entertainment,6,17,0,1,1,19.1,1,6.15,0
SES0000594,USR00089,2026-05-02,Entertainment,4,11,0,0,0,,,0.0,0
SES0000595,USR00089,2026-05-24,Music,6,14,0,0,0,,,0.0,0
SES0000596,USR00090,2026-05-11,Entertainment,4,20,0,1,1,8.0,1,10.8,0
SES0000597,USR00090,2026-05-16,News,1,20,0,1,1,14.2,6,10.61,0
SES0000598,USR00090,2026-05-28,Shopping,4,20,0,1,1,6.5,9,7.06,0
SES0000599,USR00090,2026-05-14,Entertainment,3,21,0,1,1,6.8,2,14.14,0
SES0000600,USR00090,2026-05-09,News,2,18,0,0,0,,,0.0,0
SES0000601,USR00091,2026-05-27,How-to,1,17,0,0,0,,,0.0,0
SES0000602,USR00091,2026-05-04,Entertainment,4,26,0,0,0,,,0.0,0
SES0000603,USR00091,2026-05-28,How-to,7,17,0,1,0,14.1,2,0.74,0
SES0000604,USR00091,2026-05-17,How-to,6,21,0,1,1,6.7,1,6.75,0
SES0000605,USR00092,2026-05-03,How-to,8,15,0,1,1,11.4,4,15.34,0
SES0000606,USR00092,2026-05-13,Entertainment,3,15,0,1,1,5.9,1,8.21,0
SES0000607,USR00092,2026-05-24,Music,5,20,0,1,1,8.0,3,12.83,0
SES0000608,USR00092,2026-05-19,Music,4,18,0,1,0,36.3,3,1.66,0
SES0000609,USR00092,2026-05-16,How-to,4,15,0,0,0,,,0.0,0
SES0000610,USR00092,2026-05-13,Entertainment,7,23,0,1,1,15.8,5,10.37,0
SES0000611,USR00093,2026-05-26,Entertainment,2,22,0,0,0,,,0.0,0
SES0000612,USR00093,2026-05-07,How-to,3,18,0,1,1,7.6,4,3.3,0
SES0000613,USR00093,2026-05-25,Music,3,21,0,1,1,9.3,4,3.87,0
SES0000614,USR00093,2026-05-22,Shopping,4,16,0,1,1,12.3,2,3.81,0
SES0000615,USR00093,2026-05-21,How-to,1,17,0,1,1,14.7,1,4.41,0
SES0000616,USR00093,2026-05-07,Entertainment,5,16,0,1,1,3.3,1,8.6,0
SES0000617,USR00093,2026-05-04,Entertainment,3,15,0,0,0,,,0.0,0
SES0000618,USR00094,2026-05-18,Music,6,27,0,1,1,16.0,11,8.48,0
SES0000619,USR00094,2026-05-11,How-to,2,0,1,0,0,,,0.0,0
SES0000620,USR00094,2026-05-24,Entertainment,6,15,0,1,1,5.1,2,5.64,0
SES0000621,USR00094,2026-05-18,How-to,6,21,0,0,0,,,0.0,0
SES0000622,USR00094,2026-05-11,Entertainment,3,19,0,0,0,,,0.0,0
SES0000623,USR00094,2026-05-22,Entertainment,2,0,1,0,0,,,0.0,0
SES0000624,USR00094,2026-05-02,Music,6,19,0,1,1,30.2,1,8.29,0
SES0000625,USR00094,2026-05-23,News,6,0,0,0,0,,,0.0,1
SES0000626,USR00094,2026-05-09,Music,5,25,0,1,1,12.6,4,10.91,0
SES0000627,USR00095,2026-05-01,Music,5,22,0,1,1,14.5,2,18.35,0
SES0000628,USR00095,2026-05-21,Music,5,13,0,0,0,,,0.0,0
SES0000629,USR00095,2026-05-18,Shopping,3,18,0,0,0,,,0.0,0
SES0000630,USR00095,2026-05-15,Entertainment,1,16,0,0,0,,,0.0,0
SES0000631,USR00095,2026-05-10,How-to,6,18,0,1,1,12.0,2,21.16,0
SES0000632,USR00095,2026-05-27,Music,5,22,0,1,1,15.1,4,9.42,0
SES0000633,USR00095,2026-05-09,Entertainment,7,0,0,0,0,,,0.0,1
SES0000634,USR00096,2026-05-24,How-to,4,21,0,0,0,,,0.0,0
SES0000635,USR00096,2026-05-23,News,4,16,0,0,0,,,0.0,0
SES0000636,USR00096,2026-05-28,Entertainment,3,13,0,0,0,,,0.0,0
SES0000637,USR00096,2026-05-28,Music,6,23,0,1,1,5.2,5,5.31,0
SES0000638,USR00096,2026-05-06,Music,6,25,0,1,1,9.2,1,5.59,0
SES0000639,USR00096,2026-05-27,How-to,3,13,0,0,0,,,0.0,0
SES0000640,USR00096,2026-05-17,Music,5,18,0,1,0,11.7,2,1.54,0
SES0000641,USR00096,2026-05-23,News,7,22,0,1,1,15.2,6,8.29,0
SES0000642,USR00097,2026-05-01,News,5,20,0,1,0,13.5,4,0.47,0
SES0000643,USR00097,2026-05-24,Music,5,15,0,1,1,13.8,1,18.34,0
SES0000644,USR00097,2026-05-27,Shopping,2,18,0,1,1,9.5,3,3.67,0
SES0000645,USR00097,2026-05-20,How-to,2,24,0,0,0,,,0.0,0
SES0000646,USR00097,2026-05-28,Music,4,19,0,0,0,,,0.0,0
SES0000647,USR00097,2026-05-13,Music,5,26,0,0,0,,,0.0,0
SES0000648,USR00097,2026-05-27,Entertainment,7,21,0,1,0,12.8,1,0.57,0
SES0000649,USR00098,2026-05-21,Music,4,16,0,1,1,15.4,1,10.35,0
SES0000650,USR00098,2026-05-20,Entertainment,3,17,0,1,1,6.4,1,6.02,0
SES0000651,USR00098,2026-05-20,How-to,2,16,0,0,0,,,0.0,0
