user_id,variant,assigned_at,platform,region,user_tenure
USR00395,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00396,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,New
USR00397,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR00398,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR00399,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR00400,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR00401,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR00402,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR00403,improved_results,2026-05-01T00:00:00Z,TV,Canada,Existing
USR00404,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00405,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR00406,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR00407,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR00408,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00409,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00410,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR00411,control,2026-05-01T00:00:00Z,TV,Canada,New
USR00412,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00413,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR00414,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR00415,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR00416,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00417,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR00418,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR00419,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00420,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00421,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR00422,control,2026-05-01T00:00:00Z,TV,Other,Existing
USR00423,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00424,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00425,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR00426,control,2026-05-01T00:00:00Z,Mobile,Other,New
USR00427,control,2026-05-01T00:00:00Z,TV,United States,New
USR00428,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR00429,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00430,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00431,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR00432,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,New
USR00433,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00434,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR00435,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR00436,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00437,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR00438,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR00439,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR00440,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR00441,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR00442,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00443,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00444,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00445,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR00446,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00447,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00448,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR00449,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR00450,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR00451,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00452,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00453,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR00454,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00455,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00456,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR00457,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00458,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00459,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR00460,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR00461,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR00462,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00463,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00464,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR00465,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00466,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR00467,control,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR00468,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR00469,control,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR00470,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00471,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00472,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00473,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR00474,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00475,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00476,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR00477,control,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR00478,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00479,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00480,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00481,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00482,control,2026-05-01T00:00:00Z,Mobile,Other,New
USR00483,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00484,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00485,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00486,control,2026-05-01T00:00:00Z,TV,Canada,Existing
USR00487,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00488,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00489,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR00490,control,2026-05-01T00:00:00Z,TV,United States,New
USR00491,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00492,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00493,control,2026-05-01T00:00:00Z,TV,United States,Existing
USR00494,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00495,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00496,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00497,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR00498,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00499,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00500,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00501,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00502,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00503,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR00504,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00505,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00506,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR00507,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00508,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00509,control,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR00510,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR00511,control,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR00512,control,2026-05-01T00:00:00Z,Mobile,Canada,New
USR00513,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00514,control,2026-05-01T00:00:00Z,Mobile,Other,New
USR00515,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00516,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR00517,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR00518,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR00519,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR00520,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00521,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR00522,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00523,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00524,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00525,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00526,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR00527,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00528,control,2026-05-01T00:00:00Z,TV,Canada,Existing
USR00529,control,2026-05-01T00:00:00Z,TV,Other,Existing
USR00530,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00531,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR00532,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00533,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR00534,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00535,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00536,control,2026-05-01T00:00:00Z,Desktop,Other,New
USR00537,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR00538,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00539,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR00540,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00541,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR00542,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR00543,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00544,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,New
USR00545,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,New
USR00546,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00547,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00548,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR00549,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00550,improved_results,2026-05-01T00:00:00Z,TV,Other,Existing
USR00551,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR00552,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR00553,improved_results,2026-05-01T00:00:00Z,TV,United Kingdom,New
USR00554,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR00555,control,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR00556,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00557,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00558,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00559,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR00560,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR00561,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00562,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR00563,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00564,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00565,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00566,control,2026-05-01T00:00:00Z,Mobile,United Kingdom,Existing
USR00567,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00568,improved_results,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR00569,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00570,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR00571,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00572,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR00573,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR00574,improved_results,2026-05-01T00:00:00Z,TV,Canada,New
USR00575,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00576,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR00577,improved_results,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR00578,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR00579,improved_results,2026-05-01T00:00:00Z,Mobile,United Kingdom,New
USR00580,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00581,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00582,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR00583,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00584,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00585,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR00586,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR00587,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00588,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR00589,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00590,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR00591,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00592,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00593,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR00594,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00595,control,2026-05-01T00:00:00Z,Desktop,Canada,New
USR00596,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00597,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,New
USR00598,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR00599,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR00600,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR00601,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00602,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR00603,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00604,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00605,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00606,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00607,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR00608,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00609,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00610,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR00611,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR00612,control,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR00613,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR00614,control,2026-05-01T00:00:00Z,TV,Canada,Existing
USR00615,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR00616,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR00617,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR00618,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00619,improved_results,2026-05-01T00:00:00Z,Desktop,United States,New
USR00620,control,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00621,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00622,improved_results,2026-05-01T00:00:00Z,TV,United States,New
USR00623,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00624,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR00625,control,2026-05-01T00:00:00Z,TV,Other,New
USR00626,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00627,control,2026-05-01T00:00:00Z,Desktop,United Kingdom,Existing
USR00628,control,2026-05-01T00:00:00Z,Desktop,United States,New
USR00629,improved_results,2026-05-01T00:00:00Z,TV,United States,Existing
USR00630,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR00631,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00632,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00633,improved_results,2026-05-01T00:00:00Z,Mobile,Other,Existing
USR00634,control,2026-05-01T00:00:00Z,Mobile,United States,New
USR00635,control,2026-05-01T00:00:00Z,TV,United Kingdom,Existing
USR00636,improved_results,2026-05-01T00:00:00Z,Mobile,Other,New
USR00637,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00638,control,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00639,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR00640,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00641,improved_results,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR00642,control,2026-05-01T00:00:00Z,Mobile,Other,New
USR00643,control,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00644,control,2026-05-01T00:00:00Z,Desktop,Other,Existing
USR00645,improved_results,2026-05-01T00:00:00Z,Mobile,United States,Existing
USR00646,improved_results,2026-05-01T00:00:00Z,Desktop,United States,Existing
USR00647,improved_results,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR00648,control,2026-05-01T00:00:00Z,Desktop,Canada,Existing
USR00649,improved_results,2026-05-01T00:00:00Z,Mobile,United States,New
USR00650,improved_results,2026-05-01T00:00:00Z,Mobile,Canada,Existing
USR00651,control,2026-05-01T00:00:00Z,Mobile,United States,New
